********************************************************************************
File created by the application RiderData for Android.
Creation date: 27/09/2024 15:05:26 WET
Developed by: Pedro Duarte
Version 2.1 September 2024
The RiderData application stores data from various sensors available on the smartphone, namely accelerometer, gyroscope, AHRS, and GPS. In addition, it records a video from the rear camera view of the phone.
Smartphone used:
Manufacturer - samsung
Model - SM-G781B
SDK Version - 36
Android Release - 16
***********************************************************************************************
CSV columns:
Sensor - Indicates which sensor collected the data;
Timestamp - Represents the moment (in milliseconds) when the data was collected;
Value_X - Represents X-axis values for accelerometer and gyroscope, represents pitch for AHRS, and latitude for GPS;
Value_Y - Represents Y-axis values for accelerometer and gyroscope, represents roll for AHRS, and longitude for GPS;
Value_Z - Represents Z-axis values for accelerometer and gyroscope, represents yaw for AHRS, and speed for GPS;

Sensor Description:
ACEL - Accelerometer;
GYRO - Gyroscope;
AHRS - Attitude and Heading Reference System;
GPS - Global Positioning System
***********************************************************************************************
Frequency Sampling:
Accelerometer - 403 Hz;
Gyroscope - 403 Hz;
AHRS - 201 Hz;
GPS - 1Hz;

Units of Measurement:
Accelerometer - acceleration in m/s^2;
Gyroscope - angular velocity in rad/s;
AHRS - degrees (all parameters);
GPS - minutes and seconds (Value_X and Value_Y), and km/h (Value_Z);
***********************************************************************************************
COLLECTED DATA
Sensor, Timestamp, Valor_X, Valor_Y, Valor_Z
GYRO,1727446172155,-0.021685077,0.026724568,-0.06795676
ACEL,1727446172155,15.04218,-1.9534405,-0.44536412
AHRS,1727446172155,11.194662,-103.00719,150.44865
GYRO,1727446172156,-0.102316916,-0.20119782,-0.091168955
ACEL,1727446172156,16.275082,0.8572287,-1.7620147
GYRO,1727446172160,-0.15546063,-0.25739577,-0.065513365
ACEL,1727446172160,12.65534,0.72293156,-2.1212373
GYRO,1727446172161,-0.17439689,-0.32397813,0.0047340663
ACEL,1727446172161,9.085547,0.5602196,-2.7364917
GYRO,1727446172163,-0.13835691,-0.3056527,0.06704049
AHRS,1727446172163,11.19381,-102.95991,150.44884
ACEL,1727446172163,6.765706,-1.393221,-3.6029928
AHRS,1727446172164,11.162071,-103.008675,150.45358
GYRO,1727446172166,-0.06383354,-0.1565296,0.08536591
ACEL,1727446172166,4.5631127,-3.7971103,-3.5048869
GYRO,1727446172169,0.07482879,-0.057572354,0.051158458
ACEL,1727446172170,3.2656047,-4.927121,-2.7508488
GYRO,1727446172171,0.17745113,-0.088114716,-0.013591352
ACEL,1727446172171,9.06162,-4.8290153,-4.0124645
GYRO,1727446172173,0.20310672,-0.084449634,-0.030695075
AHRS,1727446172173,11.136139,-103.09691,150.4713
AHRS,1727446172174,11.146573,-103.13734,150.48018
ACEL,1727446172174,9.770194,-3.289533,-4.2424746
GYRO,1727446172175,0.20066333,0.0047340663,-0.0038177953
ACEL,1727446172176,11.637792,-0.6678966,-4.057928
GYRO,1727446172178,0.16645588,0.040163208,0.008399149
ACEL,1727446172178,10.443175,0.4022933,-3.2919257
GYRO,1727446172180,0.13469182,0.07131642,0.031611346
ACEL,1727446172180,9.200403,0.069391854,-3.370889
GYRO,1727446172183,0.104760304,0.11346488,0.06765133
ACEL,1727446172183,7.603792,-1.2903296,-3.4043884
AHRS,1727446172183,11.177281,-103.167046,150.4528
AHRS,1727446172184,11.204349,-103.164444,150.4248
ACEL,1727446172187,5.911169,-3.354139,-2.3054845
GYRO,1727446172188,0.114533864,0.20753536,0.062764555
GYRO,1727446172189,0.1291942,0.063375406,0.010231691
ACEL,1727446172189,7.6013994,-3.8473597,-2.099702
GYRO,1727446172189,0.11575556,-0.09483404,-0.03436016
ACEL,1727446172190,12.74866,-5.128118,-3.3086755
GYRO,1727446172192,0.044897273,-0.22868595,-0.0361927
AHRS,1727446172193,11.210517,-103.14013,150.39113
AHRS,1727446172193,11.220234,-103.105675,150.36629
ACEL,1727446172193,14.699708,-2.9781668,-4.086642
GYRO,1727446172195,-0.009468133,-0.15714046,-0.032527618
ACEL,1727446172195,15.623936,-1.326222,-4.4171505
GYRO,1727446172198,-0.07849387,-0.062459134,-0.02275406
ACEL,1727446172198,10.940883,-0.19381863,-3.8377883
GYRO,1727446172200,-0.07849387,0.09575031,0.020005248
ACEL,1727446172201,8.551649,-1.5011971,-3.7683966
GYRO,1727446172204,-0.086434886,0.1885991,0.04688253
AHRS,1727446172204,11.231185,-103.15125,150.35167
ACEL,1727446172205,8.070393,-1.6854445,-3.667898
AHRS,1727446172205,11.229415,-103.187965,150.37094
GYRO,1727446172205,-0.038177952,0.30588177,0.038330667
ACEL,1727446172206,6.768099,-4.4171505,-1.7093726
GYRO,1727446172207,9.162709E-4,0.100637086,-0.014202199
ACEL,1727446172208,12.121441,-4.888836,-1.4724833
GYRO,1727446172210,9.162709E-4,-0.097888276,-0.07284354
ACEL,1727446172210,15.631114,-4.005286,-2.1667008
GYRO,1727446172213,-0.057114217,-0.26289338,-0.07040015
ACEL,1727446172213,13.136297,0.2970091,-2.461018
AHRS,1727446172213,11.219242,-103.15986,150.39395
AHRS,1727446172214,11.220107,-103.11603,150.41382
GYRO,1727446172214,-0.09987353,-0.3288649,-0.035581853
ACEL,1727446172215,9.174082,2.2671995,-2.8800611
GYRO,1727446172218,-0.14324369,-0.36246148,0.009620844
ACEL,1727446172218,3.112464,2.707778,-3.4953158
GYRO,1727446172222,-0.096208446,-0.16385978,0.06704049
ACEL,1727446172223,0.4214359,-0.3065804,-4.124927
GYRO,1727446172224,-0.011300675,0.106745556,0.09269607
ACEL,1727446172224,-0.6511469,-3.2823544,-3.301497
AHRS,1727446172224,11.217972,-103.16348,150.42021
AHRS,1727446172225,11.199252,-103.26049,150.44092
GYRO,1727446172225,0.16706672,0.39445463,0.047493376
ACEL,1727446172226,-0.392722,-5.4227343,-0.59611195
GYRO,1727446172227,0.28618193,0.37002072,-0.04902049
ACEL,1727446172227,5.4849477,-3.0284162,-0.1698904
GYRO,1727446172230,0.3130592,0.27472857,-0.100331664
ACEL,1727446172231,9.566804,-1.3812568,-0.60807604
GYRO,1727446172232,0.2367033,0.12201674,-0.08078455
ACEL,1727446172233,11.838789,2.0685952,-1.2065809
AHRS,1727446172233,11.190871,-103.285,150.45728
AHRS,1727446172234,11.217047,-103.190735,150.43019
GYRO,1727446172234,0.14263284,0.042606596,-0.03802524
ACEL,1727446172235,11.132607,1.4003994,-1.1515459
GYRO,1727446172238,0.062000997,-0.07101099,0.0071774554
ACEL,1727446172239,8.930014,-0.06699903,-1.2472588
GYRO,1727446172239,0.049173206,-0.08078455,0.04199575
ACEL,1727446172240,8.949157,-2.8489544,-2.0207388
GYRO,1727446172242,0.05833591,0.009620844,0.040774055
AHRS,1727446172243,11.236062,-103.11663,150.35558
AHRS,1727446172243,11.221019,-103.1035,150.30324
ACEL,1727446172244,9.157332,-5.2070813,-2.032703
GYRO,1727446172244,0.096208446,-0.014813046,-0.008093726
ACEL,1727446172245,10.172487,-5.9350977,-1.6399808
GYRO,1727446172247,0.06872032,-0.25922832,-0.07162184
ACEL,1727446172248,16.90948,-4.857729,-3.7731822
ACEL,1727446172250,17.05305,-3.2991042,-5.1400824
GYRO,1727446172250,-0.0387888,-0.4143835,-0.074676074
GYRO,1727446172255,-0.14324369,-0.41560522,-0.025808297
ACEL,1727446172255,18.28625,-0.65353966,-6.315556
AHRS,1727446172256,11.21711,-103.10305,150.26807
AHRS,1727446172256,11.226889,-103.13633,150.25
GYRO,1727446172256,-0.23853585,-0.3032093,4.5813544E-4
ACEL,1727446172256,15.231214,-0.85483587,-6.291628
GYRO,1727446172257,-0.25380704,-0.08933641,0.025502874
ACEL,1727446172257,10.751849,-0.75643104,-5.9877396
GYRO,1727446172259,-0.24220094,0.12201674,0.06520794
ACEL,1727446172259,8.429615,-1.5897316,-5.776872
GYRO,1727446172262,-0.193944,0.3736858,0.08536591
AHRS,1727446172262,11.225905,-103.25513,150.2751
ACEL,1727446172263,6.0858455,-3.3373895,-3.612564
AHRS,1727446172263,11.20144,-103.33559,150.35135
ACEL,1727446172265,8.9348,-3.251248,-1.8481563
GYRO,1727446172265,-0.11514471,0.35902548,0.047493376
GYRO,1727446172267,-0.06872032,0.21547636,-0.014202199
ACEL,1727446172268,16.464115,-3.897609,-2.0135603
GYRO,1727446172273,-0.0943759,0.032222193,-0.027029991
ACEL,1727446172275,16.114763,-1.4389837,-1.393221
GYRO,1727446172276,-0.09926268,-0.06734591,-0.017256435
ACEL,1727446172276,14.881862,0.87158567,-1.0486546
AHRS,1727446172277,11.194008,-103.30002,150.43268
AHRS,1727446172277,11.198639,-103.24502,150.48735
GYRO,1727446172277,-0.11697725,-0.16691402,-0.0025961008
ACEL,1727446172278,8.633005,1.989632,-0.7109674
ACEL,1727446172278,5.705087,1.3501502,-1.6088741
GYRO,1727446172279,-0.06688777,-0.16996825,0.04871507
AHRS,1727446172279,11.193573,-103.24745,150.50854
GYRO,1727446172279,-0.013133216,-0.14186928,0.09513946
ACEL,1727446172279,4.5008993,-0.8859426,-2.353341
GYRO,1727446172282,0.11942064,0.029778805,0.09330692
ACEL,1727446172283,5.2477593,-4.8649077,-1.2951152
AHRS,1727446172283,11.174511,-103.283226,150.50085
GYRO,1727446172285,0.24525517,0.008399149,0.011453386
ACEL,1727446172285,11.04168,-5.262116,-1.2711871
GYRO,1727446172289,0.3155026,0.00167983,-0.0697893
ACEL,1727446172290,14.347962,-4.3094735,-1.5658033
AHRS,1727446172290,11.182134,-103.293655,150.47581
GYRO,1727446172290,0.29229042,-0.037414394,-0.081395395
ACEL,1727446172291,15.789041,0.3400799,-1.989632
GYRO,1727446172292,0.22143213,-1.5271181E-4,-0.04902049
ACEL,1727446172293,14.991931,1.6998014,-2.0063818
AHRS,1727446172293,11.20547,-103.281334,150.40408
GYRO,1727446172294,0.12125318,-0.06062659,0.029167956
ACEL,1727446172294,10.194023,1.2783655,-1.5418751
GYRO,1727446172296,0.07788303,-0.10460759,0.115908265
ACEL,1727446172296,9.377771,-1.6950158,-2.1906292
AHRS,1727446172297,11.220245,-103.260506,150.32332
ACEL,1727446172299,8.9108715,-5.616553,-2.204986
GYRO,1727446172299,0.06383354,-0.11071607,0.13850962
GYRO,1727446172303,0.13774605,-0.11010522,0.07681404
ACEL,1727446172304,6.856633,-7.6827555,-0.9409775
AHRS,1727446172304,11.217961,-103.267815,150.2675
GYRO,1727446172304,0.16584504,-0.39544725,-0.029473381
ACEL,1727446172305,8.939586,-4.749753,-2.3102703
GYRO,1727446172311,0.11697725,-0.6263475,-0.07284354
ACEL,1727446172312,8.446364,-1.9872392,-4.6636114
AHRS,1727446172312,11.241818,-103.29186,150.23573
ACEL,1727446172313,7.3642106,1.6399808,-6.8015985
GYRO,1727446172313,0.009468133,-0.7320241,-0.017867282
ACEL,1727446172313,3.3589249,1.0654043,-7.376175
AHRS,1727446172313,11.272601,-103.42638,150.20503
GYRO,1727446172313,-0.07177455,-0.5927509,0.052380152
GYRO,1727446172314,-0.06933116,-0.28671643,0.08719844
ACEL,1727446172314,-0.29222345,-0.05742774,-7.285248
GYRO,1727446172317,-0.0021379655,0.1421747,0.08903099
ACEL,1727446172317,-1.730908,-2.0685952,-6.6484575
AHRS,1727446172317,11.28601,-103.62637,150.2321
GYRO,1727446172318,0.079715565,0.54594475,0.07314896
ACEL,1727446172319,-3.165106,-0.92183495,-4.462614
GYRO,1727446172323,0.16401249,0.74874604,0.018783553
ACEL,1727446172323,-1.6950158,0.689432,-1.907977
AHRS,1727446172324,11.288692,-103.69131,150.28009
GYRO,1727446172324,0.1603474,0.6650599,-0.036803547
ACEL,1727446172324,3.9287157,0.5697909,-1.1946167
GYRO,1727446172327,0.09926268,0.5209,-0.04291202
ACEL,1727446172327,7.0986075,-0.10289137,-0.73489565
AHRS,1727446172327,11.316122,-103.55274,150.31131
GYRO,1727446172329,0.031458635,0.42194274,-0.05207473
ACEL,1727446172329,11.743076,-0.5458627,-0.56500524
GYRO,1727446172332,-0.024739314,0.30282754,-0.07834116
ACEL,1727446172332,11.144571,-2.3485553,0.5985048
AHRS,1727446172333,11.316816,-103.40349,150.30197
GYRO,1727446172333,-0.033291176,0.13545538,-0.07162184
ACEL,1727446172334,10.395319,-3.2536407,0.83060855
GYRO,1727446172337,-0.04795151,-0.03436016,-0.014202199
AHRS,1727446172339,11.289463,-103.297066,150.28862
ACEL,1727446172340,9.645767,-3.1722846,0.023928227
GYRO,1727446172340,-0.041843038,-0.1021642,0.033443887
ACEL,1727446172340,11.142179,-5.2740803,-0.5937191
GYRO,1727446172343,-0.049784053,-0.3868954,0.012064233
ACEL,1727446172343,15.130714,-6.79442,-1.8840487
AHRS,1727446172343,11.269478,-103.26492,150.26744
GYRO,1727446172344,-0.072996244,-0.66177666,-0.065513365
ACEL,1727446172345,22.435104,-8.046464,-5.0108695
GYRO,1727446172347,-0.16279079,-0.8114342,-0.113159455
ACEL,1727446172347,23.651257,-6.674779,-7.177571
AHRS,1727446172347,11.2819,-103.317154,150.26398
GYRO,1727446172349,-0.20677179,-0.68010205,-0.11132691
ACEL,1727446172349,21.798315,-3.3852458,-8.245368
GYRO,1727446172351,-0.27091077,-0.55976516,-0.07834116
ACEL,1727446172351,15.6670065,0.4668995,-8.542078
AHRS,1727446172352,11.273739,-103.51802,150.28499
GYRO,1727446172357,-0.30389652,-0.4131618,0.010231691
ACEL,1727446172358,7.73779,2.1355941,-8.992228
GYRO,1727446172358,-0.32649785,-0.30382016,0.100026235
AHRS,1727446172358,11.250127,-103.70941,150.3598
ACEL,1727446172359,3.4163525,1.3812568,-9.703195
GYRO,1727446172359,-0.2495311,0.038941514,0.11407573
ACEL,1727446172359,-0.9242278,-2.7412775,-8.087142
ACEL,1727446172361,-0.5697909,-4.3262234,-5.805586
GYRO,1727446172361,-0.08582404,0.300995,0.05482354
AHRS,1727446172362,11.225989,-103.85622,150.46906
GYRO,1727446172364,0.11697725,0.62840915,-0.03191677
ACEL,1727446172364,3.4474592,-4.1201415,-3.1962128
ACEL,1727446172366,3.7660038,0.52193445,-0.014356935
GYRO,1727446172366,0.22448637,0.85869855,-0.084449634
AHRS,1727446172367,11.214751,-103.87503,150.57437
GYRO,1727446172368,0.29656634,0.96804017,-0.075286925
ACEL,1727446172369,3.8712878,5.07069,2.3748765
GYRO,1727446172373,0.25930467,0.8012789,-0.033138465
ACEL,1727446172373,1.8409779,6.7848487,3.9406798
AHRS,1727446172374,11.233892,-103.70448,150.59093
GYRO,1727446172374,0.2403684,0.6137488,0.013896775
ACEL,1727446172374,0.8452646,4.0124645,4.6755753
ACEL,1727446172376,3.9957147,-1.1682956,4.4004006
AHRS,1727446172376,11.244709,-103.44245,150.51903
GYRO,1727446172377,0.25502872,0.37979427,0.024892027
GYRO,1727446172379,0.35520768,0.24113196,-0.023975754
ACEL,1727446172380,4.6564326,-5.8127646,5.0419765
GYRO,1727446172380,0.41812494,-0.09544489,-0.10277505
ACEL,1727446172381,9.918848,-6.356234,3.4283166
AHRS,1727446172382,11.221505,-103.260506,150.392
GYRO,1727446172383,0.39613444,-0.49135026,-0.17363334
ACEL,1727446172383,13.042977,-4.211368,0.45972106
GYRO,1727446172387,0.25930467,-0.8419766,-0.16447063
ACEL,1727446172387,13.821242,0.03589234,-3.1028929
AHRS,1727446172387,11.217194,-103.181175,150.23035
GYRO,1727446172391,0.08215895,-1.0026294,-0.09666658
ACEL,1727446172392,12.987942,-0.67028946,-5.9901323
GYRO,1727446172392,-0.05650337,-0.9525399,-0.0062611843
ACEL,1727446172393,8.410473,-3.1483564,-7.4072814
AHRS,1727446172393,11.226315,-103.3077,150.09454
GYRO,1727446172402,-0.074217945,-0.64528376,0.045049984
ACEL,1727446172403,6.451947,-4.8098726,-8.570791
GYRO,1727446172408,-0.043064732,-0.17676392,0.04199575
ACEL,1727446172408,4.9725847,-4.9917274,-8.173583
ACEL,1727446172409,4.151248,-2.8202405,-6.7226353
ACEL,1727446172409,10.593924,-1.378864,-7.440781
GYRO,1727446172409,0.017409148,0.14278555,0.0193944
AHRS,1727446172410,11.208925,-103.570335,150.06958
GYRO,1727446172410,-0.009468133,0.15316994,-0.023975754
AHRS,1727446172411,11.213705,-103.72016,150.11806
GYRO,1727446172411,-0.12247488,0.11774081,-0.06368083
ACEL,1727446172411,11.422139,-0.60329044,-7.704291
GYRO,1727446172412,-0.21471281,0.20997874,-0.072232686
AHRS,1727446172412,11.237469,-103.727806,150.18706
ACEL,1727446172412,10.347163,1.3597214,-7.2876406
GYRO,1727446172413,-0.2727433,0.37002072,-0.07834116
ACEL,1727446172413,5.2836514,2.6048865,-5.8127646
GYRO,1727446172413,-0.266024,0.5483881,-0.055739813
ACEL,1727446172414,0.95054877,3.2297122,-4.534399
AHRS,1727446172414,11.2098255,-103.72739,150.2705
GYRO,1727446172415,-0.24586602,0.6540647,-0.009926268
ACEL,1727446172416,-1.2065809,1.975275,-3.3661032
ACEL,1727446172416,-2.312663,0.58654064,-1.1419746
GYRO,1727446172417,-0.20310672,0.7505786,0.02183779
AHRS,1727446172417,11.153279,-103.645485,150.37042
GYRO,1727446172419,-0.1279725,0.6180247,-0.0038177953
ACEL,1727446172419,0.622433,-0.622433,0.41904306
GYRO,1727446172421,-0.05283829,0.4280512,-0.069178455
ACEL,1727446172421,7.919645,-3.0140593,0.2727818
AHRS,1727446172424,11.113383,-103.48993,150.45172
GYRO,1727446172425,-0.010689827,0.31076854,-0.11804623
ACEL,1727446172425,11.252249,-2.14038,0.2536392
GYRO,1727446172426,0.033902023,0.34558684,-0.15591876
ACEL,1727446172426,14.340784,-0.45254257,0.17228323
AHRS,1727446172426,11.089895,-103.36491,150.49258
GYRO,1727446172428,0.03451287,0.31504446,-0.15836215
ACEL,1727446172428,14.103596,0.4214359,0.36161533
GYRO,1727446172431,0.033291176,0.18065807,-0.09239065
ACEL,1727446172431,13.253844,-0.29461628,-0.11964113
AHRS,1727446172432,11.060035,-103.259575,150.46945
GYRO,1727446172432,0.011300675,-0.042301174,-0.016645588
ACEL,1727446172433,13.8021,-2.3916261,-1.7213368
GYRO,1727446172436,0.04550812,-0.14370182,0.021226943
ACEL,1727446172436,13.189239,-7.345068,-2.341377
AHRS,1727446172436,11.019584,-103.16268,150.42085
GYRO,1727446172438,0.10353861,-0.31664795,0.0053449133
ACEL,1727446172438,15.583258,-8.613862,-3.5790644
GYRO,1727446172441,0.14690876,-0.4027774,-0.04046863
ACEL,1727446172442,18.716957,-6.7465634,-5.252545
AHRS,1727446172442,11.003225,-103.16375,150.37115
GYRO,1727446172443,0.11270132,-0.41927028,-0.042301174
ACEL,1727446172443,16.277475,-1.2592229,-6.093024
GYRO,1727446172445,0.08093726,-0.29832253,-0.004428643
AHRS,1727446172446,11.022276,-103.250755,150.33398
ACEL,1727446172446,13.371093,2.2169502,-6.765706
GYRO,1727446172448,0.029015245,-0.13392825,0.032222193
ACEL,1727446172449,8.324331,3.1316066,-6.9595246
GYRO,1727446172450,0.049173206,0.20692451,0.068873025
ACEL,1727446172451,3.9813578,0.27996024,-6.2437716
AHRS,1727446172452,11.052142,-103.349655,150.32031
GYRO,1727446172453,0.110868774,0.57343286,0.08292252
ACEL,1727446172453,2.0781665,-2.827419,-3.8880377
GYRO,1727446172458,0.2562504,0.88618666,0.05482354
ACEL,1727446172459,0.6726823,-3.6750765,0.2105684
AHRS,1727446172460,11.043255,-103.35869,150.32245
GYRO,1727446172460,0.34543413,0.8452599,0.0022906773
ACEL,1727446172460,6.2318077,-0.8500503,1.6950158
GYRO,1727446172461,0.3423799,0.6736118,-0.034971006
ACEL,1727446172461,10.351949,0.7755736,1.9223338
AHRS,1727446172462,11.051783,-103.179276,150.30075
GYRO,1727446172462,0.2483094,0.40911496,-0.05390727
ACEL,1727446172463,13.033406,2.3581266,1.7237296
AHRS,1727446172465,11.089961,-102.9556,150.22662
GYRO,1727446172466,0.15484978,0.23929942,-0.08567133
ACEL,1727446172466,13.533805,1.5394822,1.434198
GYRO,1727446172468,0.09926268,0.140953,-0.07650862
ACEL,1727446172468,9.949955,-0.34486556,1.7620147
GYRO,1727446172470,0.10659285,0.13606623,-0.01175881
ACEL,1727446172471,7.8335032,-2.3940191,1.7763717
GYRO,1727446172473,0.118198946,0.13117945,0.03283304
AHRS,1727446172474,11.073007,-102.825096,150.12468
ACEL,1727446172474,7.7162547,-3.181856,1.6686947
GYRO,1727446172475,0.12980504,-0.058794048,0.047493376
ACEL,1727446172475,7.280462,-4.429115,1.6088741
AHRS,1727446172476,11.035953,-102.74665,150.03772
GYRO,1727446172477,0.11880979,-0.3832303,0.020005248
ACEL,1727446172477,12.595221,-5.846264,-1.0677971
GYRO,1727446172480,0.064444385,-0.57014954,-0.023975754
ACEL,1727446172480,12.114263,-5.2812586,-3.0885358
GYRO,1727446172483,0.05222744,-0.43331978,-0.04718795
AHRS,1727446172483,11.053086,-102.703026,149.97012
ACEL,1727446172483,12.394223,-2.748456,-4.3740797
ACEL,1727446172485,9.190832,-0.8787641,-4.098606
GYRO,1727446172485,0.022295926,-0.19753273,-0.050853033
AHRS,1727446172485,11.075653,-102.809425,149.92642
GYRO,1727446172487,0.01007898,0.034054734,-0.0038177953
ACEL,1727446172487,6.4737816,1.3453646,-3.8736808
GYRO,1727446172491,-0.031458635,0.22830416,0.057266932
ACEL,1727446172491,6.4642105,1.2879368,-3.9885364
GYRO,1727446172492,-0.037567105,0.4873034,0.06826218
ACEL,1727446172493,5.08744,-2.0901306,-2.3389843
AHRS,1727446172493,11.086544,-102.89103,149.9152
GYRO,1727446172495,0.008246438,0.4885251,-1.5271181E-4
ACEL,1727446172495,8.544471,-3.222534,-1.1754742
AHRS,1727446172495,11.090195,-102.8674,149.93272
GYRO,1727446172497,0.036956258,0.38956785,-0.12476555
ACEL,1727446172497,16.160227,-4.429115,-1.8314066
GYRO,1727446172500,-0.011300675,0.2533489,-0.17241164
ACEL,1727446172500,17.297417,-2.329413,-1.8146569
GYRO,1727446172502,-0.06627693,0.11774081,-0.14553437
AHRS,1727446172502,11.079386,-102.747734,149.9462
ACEL,1727446172503,18.003597,0.02871387,-1.785943
GYRO,1727446172505,-0.18050537,-0.24640052,-0.112548605
ACEL,1727446172505,14.951253,0.7612167,-2.2265215
AHRS,1727446172505,11.048108,-102.655525,149.94008
GYRO,1727446172507,-0.23059484,-0.48707435,-0.066124216
ACEL,1727446172507,13.371093,-1.5466608,-4.4171505
GYRO,1727446172510,-0.25136364,-0.48951772,-0.020310672
ACEL,1727446172510,10.476675,-5.1640105,-6.1863437
GYRO,1727446172513,-0.12430742,-0.13087402,-0.013591352
AHRS,1727446172513,11.005554,-102.66496,149.94785
ACEL,1727446172514,6.897311,-7.596614,-5.372485
GYRO,1727446172514,0.03268033,0.035276428,-0.055128966
ACEL,1727446172515,11.680862,-6.4881387,-5.408377
AHRS,1727446172515,10.952983,-102.803665,149.98468
GYRO,1727446172518,0.1408003,0.1757713,-0.08322794
ACEL,1727446172518,14.611174,-5.2453666,-4.99412
GYRO,1727446172519,0.14446537,0.19715095,-0.0581832
ACEL,1727446172520,14.043776,-0.77796644,-3.9406798
AHRS,1727446172524,10.946814,-102.83784,150.01666
GYRO,1727446172525,0.1279725,0.21364383,-0.047798797
ACEL,1727446172525,12.303296,0.4549354,-2.815455
ACEL,1727446172525,8.491829,0.9553344,-2.3724837
GYRO,1727446172526,0.09315421,0.18371232,-0.046577103
AHRS,1727446172526,10.972061,-102.7999,150.01866
ACEL,1727446172527,5.499305,-1.462912,-1.7021942
GYRO,1727446172527,0.1291942,0.37185326,0.0071774554
GYRO,1727446172529,0.19333316,0.58076304,0.05971032
ACEL,1727446172530,4.493721,-3.6918263,0.42382872
GYRO,1727446172533,0.31855685,0.6717793,0.040774055
AHRS,1727446172533,10.966729,-102.745735,149.99153
ACEL,1727446172533,5.843871,-4.7979083,3.1244283
GYRO,1727446172534,0.3710897,0.38590276,-0.030695075
ACEL,1727446172534,12.686446,-4.848158,2.746063
AHRS,1727446172535,10.966355,-102.604065,149.93929
GYRO,1727446172539,0.3362714,0.018783553,-0.09483404
ACEL,1727446172539,15.968502,-2.9997022,1.2831511
GYRO,1727446172539,0.20738265,-0.32825404,-0.12965234
ACEL,1727446172539,16.899908,-0.87637126,-0.6655038
GYRO,1727446172543,0.09315421,-0.49196112,-0.12476555
AHRS,1727446172544,11.000335,-102.43199,149.84232
ACEL,1727446172544,14.156238,-0.6583253,-2.0279171
GYRO,1727446172545,9.162709E-4,-0.5573218,-0.075897776
ACEL,1727446172545,10.6681,-1.6974086,-3.1794631
AHRS,1727446172545,11.008401,-102.4242,149.73055
GYRO,1727446172546,-0.043064732,-0.5176167,-0.03802524
ACEL,1727446172547,9.353843,-3.071487,-4.5008993
GYRO,1727446172551,-0.06933116,-0.36856997,-0.036803547
ACEL,1727446172551,7.9914293,-4.7114677,-5.032405
GYRO,1727446172553,-0.051005747,-0.3032093,-0.062459134
ACEL,1727446172553,9.4686985,-5.688338,-5.1759744
AHRS,1727446172553,10.975222,-102.54107,149.67007
GYRO,1727446172554,-0.064444385,-0.27144524,-0.11865708
AHRS,1727446172554,10.952314,-102.66819,149.67696
ACEL,1727446172555,16.698912,-5.195117,-6.969096
GYRO,1727446172559,-0.14935215,-0.18775918,-0.13087402
ACEL,1727446172559,16.401901,-2.1954148,-7.091429
GYRO,1727446172560,-0.21532366,-0.016645588,-0.09483404
ACEL,1727446172560,16.18894,0.5243273,-6.2724853
GYRO,1727446172562,-0.2959555,0.052991,-0.07345438
AHRS,1727446172563,10.938154,-102.77189,149.71385
ACEL,1727446172563,12.521043,1.2329018,-4.8912287
GYRO,1727446172565,-0.3063399,0.13973132,-0.052685577
ACEL,1727446172566,9.164511,0.148355,-4.2424746
AHRS,1727446172566,10.914688,-102.83145,149.794
GYRO,1727446172566,-0.30389652,0.16905198,-0.035581853
ACEL,1727446172567,6.8925257,-0.8452646,-3.9598224
ACEL,1727446172570,2.8250263,-3.1722846,-1.6998014
GYRO,1727446172571,-0.22815146,0.31870955,-0.027640838
GYRO,1727446172572,-0.12308572,0.24113196,-0.044744562
AHRS,1727446172573,10.860533,-102.84062,149.88554
ACEL,1727446172573,6.14088,-2.7915268,-0.58654064
GYRO,1727446172575,-0.041843038,0.15011571,-0.066124216
AHRS,1727446172576,10.814461,-102.8001,149.96417
ACEL,1727446172576,10.007382,-2.4849463,-0.23928227
GYRO,1727446172577,-0.033902023,-0.028862532,-0.04535541
ACEL,1727446172577,11.065608,0.7325028,-0.14117654
GYRO,1727446172580,-0.03268033,-0.16691402,-0.044744562
ACEL,1727446172580,11.726327,2.1475582,-0.52911294
GYRO,1727446172583,-0.065055236,-0.3380276,-0.051463883
ACEL,1727446172583,7.49103,2.6694927,-1.2855439
AHRS,1727446172583,10.800889,-102.76059,149.99829
GYRO,1727446172584,-0.02351762,-0.33497337,-0.022143213
ACEL,1727446172584,5.836693,0.13878371,-2.7364917
AHRS,1727446172585,10.794241,-102.77949,149.99768
GYRO,1727446172586,0.013744064,-0.28182966,0.0029015245
ACEL,1727446172587,4.8505507,-1.4365909,-3.7636108
ACEL,1727446172590,4.8242297,-2.990131,-3.3852458
GYRO,1727446172590,0.120642334,-0.17920731,-0.010537115
ACEL,1727446172594,11.680862,-3.8665023,-4.996513
GYRO,1727446172595,0.17561859,-0.3264215,-0.06306998
AHRS,1727446172595,10.756012,-102.86078,149.97202
GYRO,1727446172595,0.17012095,-0.41010758,-0.08322794
ACEL,1727446172596,14.299808,-3.8353956,-6.15763
AHRS,1727446172596,10.73995,-102.926125,149.94595
GYRO,1727446172596,0.12186403,-0.4272113,-0.069178455
ACEL,1727446172597,16.763517,-0.7683952,-7.093822
GYRO,1727446172599,0.0723854,-0.29710084,-0.05635066
ACEL,1727446172599,14.11556,-0.050249275,-7.053144
